author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299455554/;Москва;sale;flat;3;45;1;37.7;24500000;Дорогомилово;Кутузовский проезд;16С1;Фили;River Park Кутузовский
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/275952345/;Москва;sale;flat;17;28;1;34.7;14053500;Отрадное;Отрадная ;4А;Отрадное;Малевич
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/292945725/;Москва;sale;flat;2;11;1;49.3;60000000;Якиманка; Большая Якиманка;22К3;Полянка;Коперник
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/300110674/;Москва;sale;flat;19;29;1;45.0;16490000;Очаково-Матвеевское;Аминьевское шоссе;4Дк3литА;Аминьевская;Вестердам
КОРТРОС;developer;https://www.cian.ru/sale/flat/298604016/;Москва;sale;flat;11;32;1;28.1;16579000;Останкинский; Годовикова;11к4;ВДНХ;iLove
Level Group;developer;https://www.cian.ru/sale/flat/296982373/;Москва;sale;flat;4;48;1;40.7;17099954;Очаково-Матвеевское;;к8;Аминьевская;Левел Мичуринский ЖК
КРОСТ;developer;https://www.cian.ru/sale/flat/296847149/;Москва;sale;flat;26;28;1;39.2;17522400;Хорошево-Мневники; Генерала Глаголева;;;CRYSTAL Трилогия
Level Group;developer;https://www.cian.ru/sale/flat/296358174/;Москва;sale;flat;9;21;1;35.6;17720206;Басманный;Большая Почтовая ;;Электрозаводская;Level Бауманская
St Michael;developer;https://www.cian.ru/sale/flat/298000773/;Москва;sale;flat;16;21;1;37.0;19492760;Хорошевский; Зорге;9Ак1;Зорге;Зорге 9
Level Group;developer;https://www.cian.ru/sale/flat/300011590/;Москва;sale;flat;28;32;1;34.7;19880931;Хорошево-Мневники;Причальный проезд;10А;Шелепиха;Level Причальный
ID 164713;realtor;https://www.cian.ru/sale/flat/298520783/;Москва;sale;flat;3;5;1;37.0;21000000;Таганский;Николоямская ;19С1;Таганская;
VSN Realty;real_estate_agent;https://www.cian.ru/sale/flat/296463328/;Москва;sale;flat;4;9;1;50.9;25772271;Кунцево; Академика Павлова;7с1;Молодёжная;TWICE
Семен Гилеб;realtor;https://www.cian.ru/sale/flat/279499608/;Москва;sale;flat;3;26;1;38.4;27000000;Очаково-Матвеевское;Нежинская ;5к2;Давыдково;Городские резиденции SPIRES
MR Group;developer;https://www.cian.ru/sale/flat/265607033/;Москва;sale;flat;-1;-1;-1;202.0;27597619;Раменки;1-й Сетуньский проезд;вл6;Воробьёвы горы;Hide
MR Group;developer;https://www.cian.ru/sale/flat/300122064/;Москва;sale;flat;24;54;1;54.6;27946846;Хорошево-Мневники; Мневники;;Полежаевская;JOIS
VSN Realty;real_estate_agent;https://www.cian.ru/sale/flat/292240231/;Москва;sale;flat;10;21;1;53.8;28100000;Покровское-Стрешнево;Северо-Западный ао;;Спартак;Клубный Город на Реке Примавера ЖК
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/297951595/;Москва;sale;flat;17;19;1;37.0;29900000;Гагаринский;Ленинский проспект;38Ак3;Ленинский проспект;Ленинский 38
Аеон-Девелопмент;developer;https://www.cian.ru/sale/flat/275072244/;Москва;sale;flat;3;45;1;41.8;34016860;Фили-Давыдково;проспект Багратиона;;Фили;River Park Кутузовский
MR Group;developer;https://www.cian.ru/sale/flat/271758053/;Москва;sale;flat;4;41;1;59.47;35005016;Раменки;1-й Сетуньский проезд;вл10;Лужники;Hide
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/297409382/;Москва;sale;flat;10;14;1;45.0;35000000;Раменки;проспект Генерала Дорохова;39к2;Минская;Собрание клубных домов West Garden
Sense Development;developer;https://www.cian.ru/sale/flat/298147602/;Москва;sale;flat;7;13;1;57.7;36178310;Даниловский;Подольское шоссе;3;Тульская;Logos
FORMA;developer;https://www.cian.ru/sale/flat/298003625/;Москва;sale;flat;22;33;1;46.58;41768286;Пресненский;к2.3;к2.3;Белорусская;Репаблик ЖК
VSN Realty;real_estate_agent;https://www.cian.ru/sale/flat/291744422/;Москва;sale;flat;6;9;1;59.9;50100000;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
WE KNOW;representative_developer;https://www.cian.ru/sale/flat/297264961/;Москва;sale;flat;5;6;1;84.4;72584000;Хамовники; Усачева;9;Спортивная;Magnum
VSN Realty;real_estate_agent;https://www.cian.ru/sale/flat/291744038/;Москва;sale;flat;3;9;1;87.6;79000000;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
Стрелецкая Слобода;developer;https://www.cian.ru/sale/flat/294641874/;Москва;sale;flat;6;8;1;57.8;84214600;Таганский;Тессинский переулок;1;Китай-город;Тессинский, 1
Олег Завершинский;realtor;https://www.cian.ru/sale/flat/296908020/;Москва;sale;flat;1;9;1;18.0;5190000;Зюзино;Болотниковская ;42К3;Зюзино;
ИЛЛЮЗИЯ;real_estate_agent;https://www.cian.ru/sale/flat/299095001/;Москва;sale;flat;1;5;1;18.8;5760000;Таганский; Талалихина;39;Пролетарская;
ФСК;developer;https://www.cian.ru/sale/flat/299650873/;Москва;sale;flat;9;15;1;23.93;5800632;;;к2;Солнцево;Движение. Говорово ЖК
PnP Development;real_estate_agent;https://www.cian.ru/sale/flat/291263455/;Москва;sale;flat;1;14;1;24.1;5980000;Солнцево;Боровский проезд;24;Солнечная;
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/297374955/;Москва;sale;flat;5;5;1;23.0;6000000;Вешняки;аллея Первой Маевки;15/1;Рязанский проспект;
Семен Гордый;realtor;https://www.cian.ru/sale/flat/295041726/;Москва;sale;flat;1;9;1;43.1;6450000;; Семена Гордого;5;Крёкшино;Ново-Никольское
ID 32151166;unknown;https://www.cian.ru/sale/flat/293274431/;Москва;sale;flat;22;22;1;19.8;6500000;Косино-Ухтомский;Салтыковская ;6/2к1;Улица Дмитриевского;мой адрес На Салтыковской
Фатима Моллаева;realtor;https://www.cian.ru/sale/flat/299435846/;Москва;sale;flat;17;17;1;39.0;6750000;; Текстильщиков;3к3;Крёкшино;Троицк Е-39 (Фаворит)
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298942364/;Москва;sale;flat;6;16;1;31.0;7000000;Сосенское поселение;проспект Куприна;38к2;;Эко Бунино
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/296211422/;Москва;sale;flat;2;3;1;19.0;7200000;Басманный;Большая Почтовая ;38С6;Электрозаводская;
КРОСТ;developer;https://www.cian.ru/sale/flat/298394891/;Москва;sale;flat;14;22;1;26.3;7258800;;;;Прокшино;Новая Звезда ЖК
Plus Development;developer;https://www.cian.ru/sale/flat/298554260/;Москва;sale;flat;6;23;1;37.1;7260776;;;;Филатов Луг;Детали ЖК
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/298748415/;Москва;sale;flat;21;24;1;20.0;7250000;Косино-Ухтомский;Салтыковская ;6/1к7;Улица Дмитриевского;мой адрес На Салтыковской
Авеню-Мск;real_estate_agent;https://www.cian.ru/sale/flat/298734332/;Москва;sale;flat;4;14;1;32.7;7250000;;;к16;Щербинка;Остафьево ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298574681/;Москва;sale;flat;10;16;1;32.0;7300000;; Яворки;1к4;Ольховая;Кленовые Аллеи
КРОСТ;developer;https://www.cian.ru/sale/flat/277811351/;Москва;sale;flat;15;22;1;26.7;7476000;;;;Прокшино;Новая Звезда ЖК
А101;developer;https://www.cian.ru/sale/flat/295067321/;Москва;sale;flat;8;9;1;36.3;7522304;;;;Толстопальцево;Родные кварталы
ФСК;developer;https://www.cian.ru/sale/flat/299343112/;Москва;sale;flat;4;15;1;26.55;7569180;;;к2;Солнцево;Движение. Говорово ЖК
One Life;real_estate_agent;https://www.cian.ru/sale/flat/296686842/;Москва;sale;flat;2;18;1;32.06;7700000;Останкинский;Березовая аллея;19к2;Ботанический сад;Апарт-комплекс Легендарный квартал
Бест офис на Таганской;real_estate_agent;https://www.cian.ru/sale/flat/300107137/;Москва;sale;flat;2;9;1;32.0;7799000;Кузьминки; Академика Скрябина;26К4;Рязанский проспект;
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/297266640/;Москва;sale;flat;3;14;1;35.8;7999999;; Кварцевая;5к3;Ольховая;
ID 88424902;unknown;https://www.cian.ru/sale/flat/298438048/;Москва;sale;flat;2;6;1;31.0;7980000;; Жемчужная;1к4;Филатов Луг;Марьино Град
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/299988492/;Москва;sale;flat;7;9;1;37.0;8000000;; Космонавтов;7;Щербинка;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/299247852/;Москва;sale;flat;2;9;1;33.7;8100000;;;;;
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/299939966/;Москва;sale;flat;6;9;1;32.0;8100000;Капотня;3-й кв-л;5;Братиславская;
Светлана Киселева;realtor;https://www.cian.ru/sale/flat/293567106/;Москва;sale;flat;11;18;1;43.4;8200000;;;10;Остафьево;Новомосковский
Plus Development;developer;https://www.cian.ru/sale/flat/298554496/;Москва;sale;flat;8;23;1;43.1;8156037;;;;Филатов Луг;Детали ЖК
Алексей Рыбаков;realtor;https://www.cian.ru/sale/flat/297414315/;Москва;sale;flat;4;4;1;35.6;8200000;Головинский;Флотская ;82/6С1;Моссельмаш;
Plus Development;developer;https://www.cian.ru/sale/flat/298554342/;Москва;sale;flat;12;23;1;38.4;8279341;;;;Филатов Луг;Детали ЖК
АЯКС;real_estate_agent;https://www.cian.ru/sale/flat/292789980/;Москва;sale;flat;8;12;1;34.3;8290000;Молжаниновский;Ленинградское шоссе;228к4;Ховрино;1-й Ленинградский
СТОЛИЦА Департамент недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/296641842/;Москва;sale;flat;2;18;1;34.1;8300000;;;6;Коммунарка;Эдальго
Авеню-Мск;real_estate_agent;https://www.cian.ru/sale/flat/296831110/;Москва;sale;flat;1;5;1;29.8;8390000;Измайлово;3-я Парковая ;38;Измайловская;
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/297715259/;Москва;sale;flat;9;17;1;36.7;8399000;; 3-я Нововатутинская;11;Ольховая;
А101;developer;https://www.cian.ru/sale/flat/296070882/;Москва;sale;flat;10;17;1;32.9;8432197;;;7.1;Бунинская аллея;Бунинские Кварталы ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/299945044/;Москва;sale;flat;11;20;1;32.9;8448141;;;7-я фаза;Филатов Луг;Первый Московский ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298891701/;Москва;sale;flat;1;17;1;34.5;8458664;;;;Мичуринец;Переделкино Ближнее Город-парк
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/300018261/;Москва;sale;flat;12;17;1;36.6;8500000;Десеновское поселение; 2-я Нововатутинская;3;;
